"Date","Price","Open","High","Low","Vol.","Change %"
"10/25/2021","768.00","768.00","768.00","768.00","0.25K","-0.26%"
"10/22/2021","769.99","765.02","774.99","765.02","0.70K","-0.97%"
"10/21/2021","777.50","775.00","777.50","770.10","41.65K","-0.32%"
"10/20/2021","780.00","775.00","780.00","765.00","93.60K","0.01%"
"10/18/2021","779.92","779.90","779.92","779.90","0.55K","-0.01%"
"10/15/2021","780.00","770.00","780.00","770.00","1.20K","1.30%"
"10/14/2021","770.00","778.80","778.80","764.00","8.70K","-1.16%"
"10/13/2021","779.00","765.00","779.00","762.00","11.80K","-0.13%"
"10/12/2021","780.00","750.01","780.00","750.00","11.15K","2.90%"
"10/11/2021","758.00","760.15","760.15","758.00","2.05K","-2.56%"
"10/08/2021","777.95","774.98","777.95","760.50","1.85K","-0.13%"
"10/07/2021","779.00","770.00","779.00","770.00","7.45K","-0.12%"
"10/06/2021","779.91","761.01","779.91","761.01","5.65K","0.50%"
"10/05/2021","776.00","777.77","783.00","770.00","8.85K","0.14%"
"10/04/2021","774.92","778.99","780.00","770.00","20.35K","-0.01%"
"10/01/2021","775.00","770.00","775.00","760.02","31.65K","0.65%"
"09/30/2021","770.00","770.00","777.00","770.00","19.45K","0.00%"
"09/29/2021","770.00","766.00","776.97","760.00","4.15K","-2.04%"
"09/28/2021","786.00","760.00","786.00","760.00","10.05K","0.77%"
"09/27/2021","780.00","779.00","780.00","722.05","29.60K","1.30%"
"09/24/2021","770.00","775.00","790.00","765.00","30.30K","-3.39%"
"09/23/2021","797.00","749.99","797.00","745.00","13.95K","6.27%"
"09/22/2021","750.00","749.00","752.99","735.00","84.20K","0.67%"
"09/21/2021","745.00","760.00","760.00","745.00","12.60K","-2.87%"
"09/20/2021","767.00","760.00","768.00","758.00","8.05K","-0.32%"
"09/17/2021","769.50","765.25","769.50","755.00","17.85K","0.20%"
"09/16/2021","768.00","779.90","779.90","767.90","5.50K","-1.28%"
"09/15/2021","777.99","780.00","780.00","765.00","0.20K","-0.38%"
"09/14/2021","780.99","792.00","797.00","775.00","6.20K","-1.14%"
"09/13/2021","790.00","790.00","800.50","788.00","108.30K","-2.71%"
"09/10/2021","812.00","769.89","812.00","767.90","15.15K","5.59%"
"09/09/2021","768.98","762.05","768.98","750.00","25.10K","1.18%"
"09/08/2021","760.00","766.00","779.00","760.00","117.50K","-3.18%"
"09/07/2021","785.00","797.00","797.00","782.00","60.45K","-0.13%"
"09/06/2021","786.00","770.10","800.00","770.01","74.95K","0.49%"
"09/03/2021","782.20","774.50","794.50","767.33","36.90K","1.85%"
"09/02/2021","768.00","775.00","782.99","761.20","43.85K","-0.90%"
"09/01/2021","775.00","784.00","784.00","756.07","34.15K","1.71%"
"08/31/2021","762.00","770.00","770.00","762.00","27.00K","-0.65%"
"08/30/2021","767.00","755.00","769.50","755.00","86.40K","1.46%"
"08/27/2021","756.00","779.00","779.00","745.00","297.90K","-0.53%"
"08/26/2021","760.00","760.00","760.00","750.00","2.70K","-1.17%"
