"Date","Price","Open","High","Low","Vol.","Change %"
"06/29/2021","70.10","70.20","70.75","70.10","878.03K","-0.28%"
"06/28/2021","70.30","70.49","70.61","69.80","1.34M","-0.28%"
"06/25/2021","70.50","70.64","70.90","70.30","670.47K","0.00%"
"06/24/2021","70.50","70.53","71.10","70.30","774.88K","-0.06%"
"06/23/2021","70.54","69.69","70.80","69.40","777.14K","1.72%"
"06/22/2021","69.35","69.50","69.80","69.30","518.26K","-0.20%"
"06/21/2021","69.49","70.00","70.00","69.00","878.54K","-0.16%"
"06/18/2021","69.60","70.15","70.15","69.06","1.35M","-0.78%"
"06/17/2021","70.15","70.99","71.00","70.01","762.92K","-1.04%"
"06/16/2021","70.89","71.24","71.24","70.60","482.77K","0.03%"
"06/15/2021","70.87","71.71","72.01","70.60","1.22M","-1.20%"
"06/14/2021","71.73","73.40","73.40","71.48","1.61M","-0.51%"
"06/11/2021","72.10","71.50","72.38","70.75","1.96M","1.55%"
"06/10/2021","71.00","69.17","71.00","69.17","4.37M","2.31%"
"06/09/2021","69.40","68.83","69.50","68.50","1.98M","0.70%"
